Post_text,success
"['prosty', 'patent', 'ecodriving', 'właściwy', 'ciśnienie', 'wiek', 'opona', 'pomóc', 'zaoszczędzić', 'nawet', 'koszt', 'jazda', 'znajomy', 'ojciec', 'wiedza', 'podzielić', 'siebie', 'informacja', 'wziąć', 'udział', 'wiek', 'konkurs', 'www', 'volkswagen', 'plac', 'thinkblue']",271.625
"['sprytny', 'wiek', 'miesić', 'sprytny', 'poza', 'miasto', 'jaka', 'będzię', 'up', 'bit', 'ly', 'up', 'konfigurator']",25.625
"['sprint', 'sklep', 'metrum', 'wrzucić', 'luz', 'iść', 'piechotą', 'i', 'podzielić', 'siebie', 'kolejny', 'zasadą', 'ecodrivingu', 'z', 'znajomy', 'wziąć', 'udział', 'wiek', 'konkurs', 'www', 'volkswagen', 'plac', 'thinkblue']",15.25
"['a', 'son', 'of', 'a', 'blue', 'sky', 'wilki', 'były', 'dzień', 'dobry', 'kochać', 'strach', 'lacha', 'c', 'what', 'a', 'wonderful', 'world', 'louis', 'armstrong', 'd', 'własny', 'propozycja', 'jaka', 'kawałek', 'relaksować', 'za', 'kierownica', 'wziąć', 'udział', 'wiek', 'konkurs', 'www', 'volkswagen', 'plac', 'thinkblue']",28.125
"['jechać', 'majówka', 'zafundować', 'siebie', 'wakacje', 'wyjazd', 'kołobrzegu', 'i', 'podrożyć', 'osoba', 'san', 'francisco', 'czekać', 'wyluzować', 'trasa', 'stosować', 'zasady', 'eko', 'drivingu', 'nagrać', 'film', 'pokazywać', 'średnia', 'spalać', 'komputer', 'pokładowy', 'dystans', 'minuta', 'kilometr', 'i', 'wziąć', 'udział', 'wiek', 'konkurs', 'www', 'volkswagen', 'plac', 'thinkblue']",83.125
"['dbać', 'ojciec', 'bezpieczeństwo', 'rodzina', 'możny', 'liczyć', 'pieniądz', 'wydawać', 'racjonalnie', 'taka', 'idealny', 'latko', 'polo']",21.125
"['smukły', 'i', 'zgrabny', 'opis', 'ale', 'samochód', 'ojciec', 'aerodynamiczny', 'kształt', 'akcesorium', 'jaka', 'bagażnik', 'dachowy', 'zwiększać', 'zużyć', 'paliwo', 'wziąć', 'udział', 'wiek', 'konkurs', 'www', 'volkswagen', 'plac', 'thinkblue']",261.25
"['straszny', 'pyłek', 'cza', 'drobnoustrój', 'koniecznie', 'polecać', 'czyścić', 'klimatyzacja', 'www', 'volkswagen', 'plac', 'plac', 'serwis', 'i', 'akcesorium', 'aktualny', 'promocja', 'html']",16.75
"['jeszcze', 'tylko', 'dzień', 'zakończyć', 'konkurs', 'san', 'francisco', 'czekać', 'pamiętać', 'szukać', 'gwiazda', 'etrady', 'ale', 'wyluzować', 'mistrz', 'ecodrivingu', 'z', 'opis', 'brzmieć', 'jaka', 'jechać', 'wziąć', 'udział', 'wiek', 'konkurs', 'www', 'volkswagen', 'plac', 'thinkblue']",92.75
"['wozić', 'płyn', 'zimowy', 'i', 'zestaw', 'kluczyć', 'naprawdę', 'zrobić', 'porządek', 'wiek', 'bagażnik', 'kilogram', 'mało', 'mniejszy', 'zużyć', 'paliwo', 'wziąć', 'udział', 'wiek', 'konkurs', 'www', 'volkswagen', 'plac', 'thinkblue']",140.875
"['wczoraj', 'minąć', 'termin', 'nadsyłać', 'zgłoszenie', 'konkurs', 'think', 'blue', 'challenge', 'dziękować', 'eko', 'kierowca', 'za', 'nadesłać', 'film', 'i', 'gratulować', 'znakomity', 'wynik', 'z', 'uczestnik', 'który', 'dostały', 'siebie', 'finałowy', 'dziesiątka', 'skontaktować', 'siebie', 'maja', 'i', 'z', 'zobaczyć', 'siebie', 'wiek', 'kołobrzegu', 'pamiętać', 'ojciec', 'zasadach', 'oszczędny', 'jazda']",11.625
"['nagroda', 'automotiveinnovations', 'award', 'przyznać', 'raz', 'dziesiąty', 'volkswagen', 'zostać', 'tenże', 'wyróżnić', 'wiek', 'kategoria', 'innowacyjny', 'koncern', 'rok', 'pojazd', 'zintegrować', 'z', 'siecią', 'samochód', 'koncepcyjny', 'napęd', 'tradycyjny', 'system', 'bezpieczeństwo']",30.875
"['pomyśleć', 'ojciec', 'bezpieczny', 'samochód', 'który', 'mieć', 'jeździć', 'rodzina', 'pozwolić', 'aby', 'polo', 'zatroszczyć', 'siebie', 'ojciec', 'bezpieczeństwo', 'bliski', 'podczas', 'codzienny', 'jazda', 'szkoły', 'i', 'praca', 'bit', 'ly', 'polo', 'easy', 'buy']",18.875
"['thebeetle', 'wyobrazić', 'siebie', 'dostawać', 'weekend', 'z', 'pełny', 'bak', 'jaka', 'wykorzystać']",18.375
"['drogi', 'eko', 'kierowca', 'obrada', 'konkursowy', 'jury', 'za', 'dziękować', 'za', 'wszystek', 'nadesłać', 'zgłoszenie', 'i', 'ogromny', 'zainteresować', 'think', 'blue', 'challenge', 'pozytywnie', 'zaskoczyć', 'kreatywność', 'i', 'mistrzowski', 'opanować', 'za', 'kierownica', 'a', 'taka', 'bawić', 'siebie', 'podczas', 'krajowy', 'finał', 'wiek', 'kołobrzegu', 'poniżej', 'lista', 'finalista', 'sławomir', 'bednarski', 'tomasz', 'bluszcz', 'kamil', 'kocimski', 'przemysław', 'kostrzewski', 'mariusz', 'łukaszewski', 'mariusz', 'sidorowicz', 'kamil', 'stępieć', 'eugeniusz', 'świerczyna', 'tomasz', 'walczyński', 'jacek', 'zarzycki']",20.625
"['przedstawiać', 'główny', 'bohater', 'zlot', 'fan', 'gti', 'wiek', 'woerthersee', 'golf', 'gti', 'clubsport', 'najmocniejszy', 'kiedykolwiek', 'wytwarzać', 'gti', 'który', 'trafić', 'produkcja', 'wiek', 'przyszły', 'rok', 'model', 'wyposażyć', 'wiek', 'silnik', 'ojciec', 'moc', 'kw', 'kilometr', 'wzrost', 'ojciec', 'wiek', 'stosunek', 'golfa', 'gti', 'performance', 'oraz', 'funkcja', 'boost', 'dzięki', 'który', 'czasowo', 'maksymalny', 'moc', 'móc', 'dodatkowo', 'zwiększyć', 'ojciec']",79.125
"['przedstawiać', 'pana', 'jacka', 'zarzyckiego', 'zwycięzca', 'polskiej', 'edycja', 'konkurs', 'think', 'blue', 'challenge', 'wiek', 'minąć', 'weekend', 'wiek', 'kołobrzegu', 'odbyć', 'siebie', 'polski', 'finał', 'pan', 'jacek', 'konkursowy', 'trasa', 'pokonać', 'z', 'średnia', 'spalanie', 'l', 'kilometr', 'wiek', 'nagroda', 'polak', 'reprezentować', 'polskę', 'podczas', 'światowy', 'finał', 'który', 'wiek', 'listopad', 'odbyć', 'siebie', 'wiek', 'san', 'francisco', 'gratulować', 'i', 'trzymać', 'kciuk']",72.375
"['wiek', 'czas', 'jazda', 'dziecko', 'siebie', 'nudzić', 'działo']",7.75
"['cza', 'dziecko', 'tenże', 'pakować', 'siebie', 'jechać', 'wiek', 'podrożyć', 'dookoła', 'świat', 'cza', 'wiedzieć', 'z', 'który', 'schowek', 'i', 'element', 'przestrzeń', 'bagażowy', 'wiek', 'nowy', 'touranie', 'mielić', 'największy', 'pożytek', 'HyperText_Transfer_Protocol', 'touran', 'volkswagen', 'coś', 'plac', 'plac', 'home', 'html']",9.75
"['najserdeczniejszy', 'życzyć', 'wszystek', 'mieć', 'z', 'okazja', 'święty']",10.75
"['wyobrazić', 'siebie', 'zawodny', 'samochód', 'taka', 'który', 'móc', 'polegać', 'zależny', 'oda', 'cel', 'i', 'długość', 'podróż', 'bit', 'ly', 'polo', 'easy', 'buy']",27.125
"['wiek', 'nowy', 'touranie', 'pasażer', 'własny', 'dostęp', 'multimedia', 'mielić', 'możliwość', 'jaka', 'repertuar', 'królować', 'u']",21.25
"['najlepszy', 'z', 'okazja', 'dzień', 'dziecko', 'życzyć', 'volkswagen', 'polska']",8.5
"['mandat', 'za', 'nadliczbowy', 'pasażer', 'mały', 'prawdopodobny', 'z', 'sharanem', 'limita', 'wzrastać', 'aż', 'osoba']",17.75
"['jaka', 'u', 'najczęstszy', 'powód', 'sprzeczka', 'wiek', 'samochód', 'jaka', 'siebie', 'radzić', 'wiek', 'sytuacja']",3.25
"['nowy', 'polo', 'bluemotion', 'nawet', 'kilometr', 'zasięg', 'tankować', 'jaka', 'by', 'wykorzystać']",37.5
"['zdarzać', 'siebie', 'czas', 'mały', 'spinka', 'podczas', 'jazda', 'warto', 'wówczas', 'nieco', 'przewietrzyć', 'głowa', 'nowy', 'touran', 'posiadać', 'panoramiczny', 'szyberdach', 'który', 'idealnie', 'nadawać', 'siebie', 'roli', 'HyperText_Transfer_Protocol', 'touran', 'volkswagen', 'coś', 'plac', 'plac', 'home', 'html']",6.625
"['nowy', 'volkswagen', 'passat', 'aż', 'sześć', 'bogaty', 'wersja', 'wyposażyć', 'zapewniać', 'komfortowy', 'podróżować', 'sprawdzić', 'umawiać', 'siebie', 'jazda', 'próbny', 'bit', 'ly', 'jazda', 'próbny']",45.125
"['pojawić', 'siebie', 'nagły', 'potrzeba', 'przewietrzyć', 'głowa', 'wiek', 'trakt', 'jazda', 'wiek', 'nowy', 'touranie', 'wystarczyć', 'otworzyć', 'panoramiczny', 'szyberdach', 'HyperText_Transfer_Protocol', 'touran', 'volkswagen', 'coś', 'plac', 'plac', 'home', 'html']",22.0
"['wejść', 'strona', 'i', 'przekonać', 'siebie', 'jaka', 'niewiele', 'trzeba', 'żeby', 'jeździć', 'nowy', 'volkswagenem', 'bit', 'ly', 'nowy', 'jetta', 'easy', 'drive']",23.375
"['taka', 'łatwo', 'jeździć', 'volkswagenem', 'HyperText_Transfer_Protocol', 'bit', 'ly', 'easy', 'drive', 'volkswagen']",19.0
"['elektroniczny', 'wzmacniacz', 'głos', 'wiek', 'nowy', 'touranie', 'sprawić', 'dziecko', 'z', 'cały', 'pewność', 'usłyszeć', 'mieć', 'powieść', 'jednak', 'musieć', 'oznaczać', 'ostatni', 'słowo', 'należeć', 'HyperText_Transfer_Protocol', 'bit', 'ly', 'poznać', 'nowy', 'tourana']",68.75
"['poczuć', 'rajdowy', 'emocja', 'który', 'dostarczać', 'volkswagen', 'sprawdzić', 'swój', 'wiedza', 'ojciec', 'wrc', 'wiek', 'krótki', 'quiz', 'i', 'wygrać', 'bilet', 'rajd', 'polski', 'wiek', 'mikołajek', 'lubić', 'zestawić', 'gadżet', 'kibic', 'wziąć', 'udział', 'wiek', 'konkurs', 'HyperText_Transfer_Protocol', 'bit', 'ly', 'rajd', 'polski', 'regulamin', 'konkurs']",166.25
"['pierwszy', 'dzień', 'konkurs', 'za', 'a', 'oto', 'trójka', 'szczęśliwiec', 'który', 'znaleźć', 'uznać', 'jury', 'miejsce', 'bilet', 'przemek', 'miejsce', 'zestawić', 'gadżet', 'xadrianh', 'miejsce', 'zestawić', 'gadżet', 'krzysieqq', 'gratulować', 'jasność', 'przypominać', 'wygrać', 'zestaw', 'gadżet', 'eliminować', 'z', 'dalszy', 'walka', 'ojciec', 'bilet', 'który', 'mieć', 'jeszcze', 'rozdanie']",5.875
"['drug', 'dzień', 'konkurs', 'za', 'a', 'oto', 'trójka', 'szczęśliwiec', 'który', 'znaleźć', 'uznać', 'jury', 'miejsce', 'bilet', 'sebastian', 'zurawski', 'miejsce', 'zestawić', 'gadżet', 'arowro', 'miejsce', 'zestawić', 'gadżet', 'katarzyna', 'pr', 'gratulować', 'jasność', 'przypominać', 'wygrać', 'zestaw', 'gadżet', 'eliminować', 'z', 'dalszy', 'walka', 'ojciec', 'bilet', 'który', 'mieć', 'jeszcze', 'rozdanie']",3.375
"['najlepszy', 'z', 'okazja', 'dzień', 'ojciec', 'życzyć', 'volkswagen', 'polska']",69.75
"['wiek', 'golfie', 'rok', 'zobaczyć', 'nalepka', 'tylny', 'zderzak', 'lamborghini', 'widać', 'wiek', 'lusterko', 'wierzyć', 'zobaczyć', 'testo', 'i', 'robić', 'wiek', 'dom']",83.125
"['samochód', 'rok', 'playboy', 'wiek', 'kategoria', 'eko', 'a', 'jednocześnie', 'najoszczędniejszy', 'samochód', 'świat', 'l', 'kilometr', 'vw', 'xl', 'zobaczyć', 'wiek', 'warszawie', 'wiek', 'najbliższy', 'weekend']",3.75
"['jeździć', 'volkswagenem', 'no', 'mieć', 'okazja', 'znaleźć', 'siebie', 'wiek', 'księga', 'rekord', 'guinessa', 'przyjechać', 'czerwiec', 'kamień', 'śląskiego', 'i', 'wziąć', 'udział', 'wiek', 'największy', 'paradzie', 'volkswagen', 'wiek', 'historii']",14.125
"['prezentować', 'modułowy', 'system', 'komfort', 'wiek', 'podróż', 'stworzyć', 'z', 'myśleć', 'ojciec', 'pasażer', 'podczas', 'długi', 'podróż', 'i', 'z', 'myśleć', 'ojciec', 'dzień', 'cza', 'wiedzieć', 'który', 'moduł', 'siebie', 'cieszyć', 'największy', 'popularność', 'u', 'dowiedzieć', 'siebie', 'strona', 'HyperText_Transfer_Protocol', 'bit', 'ly', 'modułowy', 'system', 'komfort', 'wiek', 'podróż']",38.5
"['sprawdzać', 'siebie', 'idealnie', 'podczas', 'wycieczka', 'z', 'cały', 'rodzina', 'www', 'volkswagen', 'plac', 'plac', 'model', 'golf', 'sportsvan', 'gallery', 'html']",8.875
"['który', 'wybrać', 'www', 'volkswagen', 'plac', 'plac', 'model', 'golf', 'cabriolet', 'gallery', 'html']",33.125
"['początek', 'rajd', 'polski', 'za', 'podczas', 'pierwszy', 'odcinek', 'sebastien', 'ogier', 'oraz', 'polo', 'rok', 'wrc', 'pokazać', 'swój', 'moc', 'zobaczyć', 'tenże', 'atrakcja', 'czekać', 'wiek', 'strefa', 'kibic', 'móc', 'przegapić']",5.75
"['osoba', 'z', 'dusza', 'sportowiec', 'cza', 'mieść', 'samochód', 'wizytówka', 'biznesmen', 'teraz', 'musieć', 'wybierać', 'bit', 'ly', 'volkswagen', 'cc', 'konfigurator']",99.5
"['prawdziwy', 'fan', 'volkswagena', 'wiek', 'raz', 'zachęcać', 'wziąć', 'udział', 'wiek', 'badanie', 'pokazać']",31.375
"['siedzieć', 'dobry', 'wersja', 'golfa', 'który', 'właśnie', 'przedstawiać', 'potrafić', 'przyspieszyć', 'akcja', 'serce', 'widok', 'maska', 'kilometr', 'i', 'możny', 'oglądać', 'wiek', 'seria', 'wyścig', 'tcr']",131.375
"['intensywnie', 'pracować', 'mieć', 'prawo', 'intensywnie', 'odpoczywać', 'zależny', 'oda', 'hobby', 'który', 'siebie', 'wymyślić', 'passat', 'alltrack', 'idealny', 'towarzysz', 'wyprawić']",60.5
"['lubić', 'cztery', 'kółko', 'i', 'szukać', 'ciekawy', 'pomysł', 'krótki', 'wypad', 'a', 'powiedzieć', 'taka', 'scenariusz', 'drugi', 'połówka', 'i', 'rower', 'oda', 'volkswagena', 'cza', 'wiedzieć', 'pojechać']",26.0
"['fotel', 'wygodniejszy', 'nizać', 'wiek', 'kino', 'obraza', 'lepszy', 'nizać', 'hd', 'wybierać', 'chcieć', 'oglądać', 'nadal', 'zastanawiać', 'siebie', 'chcieć', 'robić', 'wiek', 'weekend', 'HyperText_Transfer_Protocol', 'app', 'volkswagen', 'plac', 'ihdcc', 'plac', 'configurator', 'html', 'ga']",34.25
"['ciekawy', 'siebie', 'właśnie', 'myśleć', 'taka', 'patrzyć', 'kilometr', 'który', 'stoa', 'zdjęcie', 'HyperText_Transfer_Protocol', 'app', 'volkswagen', 'plac', 'ihdcc', 'plac', 'configurator', 'html', 'gts']",122.75
"['wiedzieć', 'mieć', 'pomysłowy', 'dziecko', 'nowy', 'touran', 'przygotować', 'wszystek', 'HyperText_Transfer_Protocol', 'bit', 'ly', 'poznać', 'nowy', 'tourana']",51.875
"['polo', 'gti', 'tylko', 'kilometr', 'moc', 'zobaczyć', 'jeszcze', 'oferować', 'bit', 'ly', 'polo', 'gti']",64.0
"['bagażnik', 'ojciec', 'pojemność', 'litr', 'pojemność', 'litr', 'złożyć', 'siedzieć', 'sprawiać', 'niektóry', 'dylemat', 'podczas', 'wyjazd', 'zwyczajnie', 'znikać']",49.875
"['wiek', 'wiele', 'model', 'móc', 'bezpiecznie', 'przewozić', 'swój', 'czworonóg', 'wysiadać', 'zabrać', 'z', 'siebie']",30.375
"['nowy', 'passat', 'z', 'system', 'emergency', 'assist', 'trafic', 'jama', 'assist', 'area', 'view', 'front', 'assist', 'oraz', 'system', 'wykrywać', 'pieszy', 'pozdrawiać', 'wszystek', 'bezpieczny', 'kierowca']",20.125
"['a', 'dostępny', 'wyciągnąć', 'ręka', 'sprawdzić', 'HyperText_Transfer_Protocol', 'www', 'volkswagen', 'plac', 'plac', 'model', 'tiguan', 'tiguan', 'html']",34.125
"['świetnie', 'siebie', 'składać', 'chętnie', 'pomóc', 'zagospodarować', 'zapraszać', 'jazda', 'próbny', 'HyperText_Transfer_Protocol', 'bit', 'ly', 'jazda', 'próbny']",17.0
"['niektóry', 'samochód', 'taka', 'mieć', 'trudny', 'przejście', 'obojętnie', 'bit', 'ly', 'thebeetle', 'konfigurator']",36.375
"['znać', 'golfa', 'zobaczyć', 'jaka', 'z', 'variant', 'obejrzeć', 'film', 'i', 'sprawdzić', 'powtarzalny', 'oferta']",688.25
"['fanpage', 'właśnie', 'przekroczyć', 'magiczny', 'granica', 'fan', 'dziękować', 'i', 'prosić', 'ojciec']",36.75
"['rodzina', 'pamiętać', 'ojciec', 'ważny', 'datach', 'a', 'cza', 'mieć', 'pomysł', 'prezent', 'z', 'okazja', 'urodziny', 'polo']",15.375
"['doskonały', 'rodzinny', 'samochód', 'i', 'doskonały', 'rodzinny', 'impreza', 'wiek', 'najbliższy', 'dzień', 'wiek', 'parku', 'rozrywka', 'rodzinka', 'wiek', 'skórzewie', 'czekać', 'moc', 'atrakcja', 'również', 'najmłodszy', 'oraz', 'główny', 'bohater', 'nowy', 'volkswagen', 'touran', 'który', 'móc', 'dotrzeć', 'polecać', 'strona', 'HyperText_Transfer_Protocol', 'bit', 'ly', 'poznać', 'nowy', 'tourana']",18.625
"['znosz', 'golfa', 'kukej', 'jaka', 'z', 'variant', 'łobejrzij', 'tyna', 'film', 'i', 'sprowdź', 'som', 'tyż', 'za', 'zocno', 'oferta', 'wyrychtowoł', 'volkswagen']",1558.75
"['cza', 'wiedzieć', 'kupować', 'golfa', 'reflektor', 'bi', 'ksenonowy', 'basic', 'światły', 'mijać', 'i', 'drogowy', 'móc', 'mieść', 'za', 'cały', 'złoty', 'miesięcznie', 'trudny', 'wiek', 'uwierzyć', 'sprawdzić', 'wiek', 'konfiguratorze', 'dzięki', 'przydatny', 'narzędzie', 'kalkulator', 'finansowy', 'przekonać', 'siebie', 'jaka', 'łatwo', 'jeździć', 'volkswagenem', 'HyperText_Transfer_Protocol', 'bit', 'ly', 'konfigurator', 'model']",12.625
"['nowy', 'touran', 'samochód', 'idealny', 'rodzinny', 'zakup', 'i', 'tylko', 'odwiedzić', 'centrum', 'handlowy', 'manufaktura', 'wiek', 'łódź', 'wiek', 'dzień', 'sierpnia', 'i', 'zobaczyć', 'jaka', 'siebie', 'prezentować', 'żywo', 'który', 'móc', 'dotrzeć', 'polecać', 'strona', 'HyperText_Transfer_Protocol', 'bit', 'ly', 'poznać', 'nowy', 'tourana']",14.375
"['nowiuśki', 'wideło', 'znos', 'golfa', 'przypocz', 'siy', 'jaka', 'z', 'variant', 'łobejrzyj', 'film', 'i', 'sprowdź', 'jedynom', 'taka', 'łoferte', 'łod', 'volkswagena']",63.25
"['felga', 'z', 'pozór', 'detal', 'ale', 'przecież', 'detal', 'tworzyć', 'doskonałość', 'cza', 'wiedzieć', 'wiek', 'który', 'model', 'volkswagena', 'taka', 'duży', 'wybór', 'podpowiedź', 'szukać', 'wiek', 'konfiguratorze', 'HyperText_Transfer_Protocol', 'bit', 'ly', 'konfigurator', 'model']",45.375
"['przedstawiać', 'nowy', 'wersja', 'gra', 'internetowy', 'wiek', 'który', 'grać', 'setka', 'tysiąc', 'osoba', 'cały', 'świat', 'ścigać', 'siebie', 'nowy', 'model', 'volkswagena', 'i', 'ulepszać', 'swój', 'samochód', 'rywalizować', 'z', 'komputer', 'znajomy', 'lubić', 'gracz', 'zagrać', 'https', 'apps', 'facebook', 'coś', 'vwdasautorennen']",23.5
"['wiek', 'standardowy', 'ustawić', 'tylny', 'kanapa', 'bagażnik', 'golfa', 'sportsvana', 'pojemność', 'prawo', 'litr', 'a', 'złożyć', 'siedzieć', 'nawet', 'litr', 'mieć', 'pomysł', 'jaka', 'wykorzystać', 'przestrzeń', 'HyperText_Transfer_Protocol', 'bit', 'ly', 'golf', 'sportsvan', 'konfigurator']",22.875
"['głowa', 'rodzina', 'lekko', 'pamiętać', 'ił', 'raz', 'zdolność', 'przywódczy', 'zostać', 'wystawić', 'próba', 'wiedzieć', 'jaka', 'stworzyć', 'doskonały', 'rodzinny', 'samochód', 'musieć', 'zgłębić', 'temat', 'oda', 'podszewka', 'bit', 'ly', 'poznać', 'nowy', 'tourana']",11.5
"['a', 'zamierzać', 'robić', 'wiek', 'najbliższy', 'weekend', 'taka', 'siebie', 'składać', 'mieć', 'naprawdę', 'wciągać', 'gra', 'zagrać', 'https', 'apps', 'facebook', 'coś', 'vwdasautorennen']",20.625
"['oświadczyć', 'wiek', 'związku', 'z', 'pojawiać', 'siebie', 'wiek', 'sieci', 'materiał', 'prezentować', 'rzekomy', 'odpowiedź', 'fanpage', 'a', 'pytać', 'fan', 'ojciec', 'propozycja', 'spędzić', 'czas', 'z', 'swój', 'dziewczyna', 'wiek', 'weekend', 'informować', 'niniejszy', 'wpis', 'autorstwo', 'i', 'pochodzić', 'z', 'strona', 'wpis', 'zostać', 'sfałszować', 'z', 'poważać', 'zespół', 'volkswagen', 'polska']",38.5
"['chcieć', 'poznać', 'doskonały', 'rodzinny', 'samochód', 'i', 'świetnie', 'spędzić', 'czas', 'z', 'swój', 'rodzina', 'odwiedzić', 'impreza', 'family', 'days', 'warszawskim', 'torwarze', 'wiek', 'dzień', 'sierpnia', 'który', 'móc', 'dotrzeć', 'polecać', 'strona', 'HyperText_Transfer_Protocol', 'bit', 'ly', 'poznać', 'nowy', 'tourana']",13.875
"['a', 'opcja', 'wybrać', 'konfigurować', 'swoje', 'wymarzyć', 'beetle', 'a', 'bit', 'ly', 'thebeetle', 'konfigurator']",35.375
"['wiek', 'nowy', 'sharanie', 'móc', 'siedzieć', 'chcieć', 'miejsce', 'tyli', 'wystarczyć', 'wiek', 'rodzina', 'informacja', 'ojciec', 'model', 'wkrótce']",41.875
"['wiek', 'rodzina', 'lekko', 'myśleć', 'trzymać', 'kierownica', 'i', 'mieć', 'wpływ', 'tymczasem', 'teoria', 'siebie', 'a', 'żyto', 'siebie', 'wiedzieć', 'jaka', 'stworzyć', 'doskonały', 'rodzinny', 'samochód', 'musieć', 'zgłębić', 'temat', 'oda', 'podszewka', 'bit', 'ly', 'poznać', 'nowy', 'tourana']",6.5
"['jutro', 'warto', 'przyjechać', 'centrum', 'handlowy', 'metr', 'oda', 'za', 'darmo', 'sprawdzić', 'stan', 'i', 'przygotować', 'droga', 'vw', 'wiek', 'specjalny', 'strefa', 'kierowca', 'volkswagena', 'zapraszać', 'szczegół', 'akcja', 'HyperText_Transfer_Protocol', 'www', 'volkswagen', 'plac', 'plac', 'serwis', 'i', 'akcesorium', 'uslugi', 'strefa', 'kierowca', 'volkswagena', 'html']",7.5
"['talent', 'połowa', 'sukces', 'tylko', 'konsekwentny', 'trening', 'uczynić', 'z', 'mistrz', 'zagrać', 'https', 'apps', 'facebook', 'coś', 'vwdasautorennen']",18.0
"['tymczasem', 'wiek', 'strefa', 'kierowca', 'volkswagena', 'centrum', 'handlowy', 'metr', 'wiek', 'poznać', 'pamiętać', 'tylko']",4.375
"['móc', 'inaczej', 'doskonały', 'samochód', 'rodzinny', 'bezpieczny', 'samochód', 'rodzinny', 'euro', 'ncap', 'właśnie', 'potwierdzić', 'taka', 'nowy', 'touran', 'bit', 'ly', 'poznać', 'nowy', 'tourana']",30.0
"['oto', 'nowy', 'sharan', 'specjalista', 'oda', 'rodzinny', 'wyzwanie', 'prawdziwy', 'mistrz', 'organizacja', 'przestrzeń', 'i', 'ekspert', 'oda', 'bezpieczny', 'jazda', 'kliknąć', 'i', 'przekonać', 'siebie', 'jaka', 'wyglądać', 'z', 'bliski']",17.75
"['wiek', 'najbliższy', 'poniedziałek', 'premier', 'nowy', 'tiguana', 'śledzić', 'fanpage', 'i', 'przegapić', 'relacja', 'żywo', 'z', 'targi', 'frankfurt', 'motorshow']",10.625
"['volkswagen', 'das', 'auto', 'dama', 'volkswagen', 'dać', 'najlepszy', 'teraz', 'móc', 'mieść', 'swój', 'wymarzyć', 'model', 'z', 'atrakcyjny', 'rabatem', 'ochrona', 'pogwarancyjny', 'oraz', 'pakiet', 'przegląd', 'zobaczyć', 'HyperText_Transfer_Protocol', 'www', 'volkswagen', 'plac', 'plac', 'model', 'polo', 'dadada', 'html']",21.25
"['ciekawy', 'suv', 'a', 'chcieć', 'pokazać', 'świat', 'zobaczyć', 'premiera', 'żywo', 'prosty', 'z', 'frankfurt', 'motorshow', 'vwiaa', 'kliknąć', 'HyperText_Transfer_Protocol', 'webspecial', 'volkswagen', 'de', 'iaa', 'culture', 'en', 'plac']",17.0
"['nadchodzić', 'nowy', 'generacja', 'suv', 'ów', 'oda', 'jutro', 'patrzeć', 'zupełnie', 'inaczej', 'kategoria', 'samochód', 'vwiaa']",58.5
"['cza', 'volkswagen', 'dać', 'kierowca', 'jakiś', 'specjalny', 'korzyść', 'wiek', 'standard', 'tylko', 'teraz', 'przy', 'zakup', 'volkswagena', 'dostawać', 'dodatkowo', 'wiek', 'standard', 'nawet', 'letni', 'ochrona', 'pogwarancyjny', 'nawet', 'letni', 'pakiet', 'przegląd', 'sprawdzić', 'pozostały', 'korzyść', 'HyperText_Transfer_Protocol', 'bit', 'ly', 'dadada', 'polo']",34.75
"['dłuższy', 'ojciec', 'milimetr', 'szerszy', 'ojciec', 'milimetr', 'niższy', 'ojciec', 'milimetr', 'i', 'lżejszy', 'ojciec', 'kilogram', 'przedstawiać', 'nowy', 'tiguana', 'suv', 'a', 'kolejny', 'generacja', 'HyperText_Transfer_Protocol', 'tiguan', 'volkswagen', 'coś', 'plac', 'plac', 'home', 'html']",65.75
